Label_ID,Set_ID,Drug_Brand_Name,Active_ingredient,UNII_ID,Section,Text,WordCount,DB_ID,Drug_name
c22408fc-7d2c-40d1-be97-90ef6e04005c.xml,d851c1d2-85c5-4a30-a38f-b4fb185953fc,Pioglitazone Hydrochloride,PIOGLITAZONE,X4OV71U42S,Contraindications,"* Initiation in patients with established NYHA Class III or IV heart failure [see 
 Boxed Warning 
 
Initiation in patients with established New York Heart Association (NYHA) Class III or IV heart failure 
[see 
 Boxed Warning 
4
Use in patients with known hypersensitivity to pioglitazone or any other component of pioglitazone tablets. (
4",53,DB01132,Pioglitazone
b1a3e276-e2b0-4ab1-b021-bf9cda0746b7.xml,3803df6e-b765-4917-ab0e-4d91a23be47f,ULORIC,febuxostat,101V0R1N2E,Indications,"
ULORIC is a xanthine oxidase (XO) inhibitor indicated for the chronic management of hyperuricemia in adult patients with gout who have an inadequate response to a maximally titrated dose of allopurinol, who are intolerant to allopurinol, or for whom treatment with allopurinol is not advisable.
 
For the safe and effective use of allopurinol, see allopurinol prescribing information.
ULORIC is a xanthine oxidase (XO) inhibitor indicated for the chronic management of hyperuricemia in adult patients with gout who have an inadequate response to a maximally titrated dose of allopurinol, who are intolerant to allopurinol, or for whom treatment with allopurinol is not advisable. (
1
For the safe and effective use of allopurinol, see allopurinol prescribing information.
 
Limitations of Use
ULORIC is not recommended for the treatment of asymptomatic hyperuricemia. (
1
 
 
Limitations of Use
ULORIC is not recommended for the treatment of asymptomatic hyperuricemia.",144,DB04854,Febuxostat
b1a3e276-e2b0-4ab1-b021-bf9cda0746b7.xml,3803df6e-b765-4917-ab0e-4d91a23be47f,ULORIC,febuxostat,101V0R1N2E,Contraindications,"ULORIC is contraindicated in patients being treated with azathioprine or mercaptopurine 
[see 
Drug Interactions (7)
ULORIC is contraindicated in patients being treated with azathioprine or mercaptopurine. (
4",28,DB04854,Febuxostat
7e5431d9-b3cd-72a6-e053-2a91aa0af749.xml,7e5431d9-b3cc-72a6-e053-2a91aa0af749,Phenazopyridine Hydrochloride,PHENAZOPYRIDINE,K2J09EMJ52,Indications,"Phenazopyridine HCL is indicated for the symptomatic relief of pain, burning, urgency frequency, and other discomforts arising from irritation of the mucosa of the lower urinary tract caused by infection, trauma, surgery, endoscopic procedures, or the passage of sounds or catheters.
The use of Phenazopyridine for relief of symptoms should not delay definitive diagnosis and treatment of causative conditions. The drug should be used for symptomatic relief of pain and not as a substitute for specific surgery or antimicrobial therapy.
Phenazopyridine is compatible with antimicrobial therapy and can help relieve pain and discomfort during the interval before antimicrobial therapy controls the infection.
Treatment of a urinary tract infection with Phenazopyridine should not exceed 2 days. There is no evidence that the combined administration of Phenazopyridine and an antimicrobial provides greater benefit than administration of the antimicrobial alone after 2 days. (See 
Dosage and Administration",144,DB01438,Phenazopyridine
7e5431d9-b3cd-72a6-e053-2a91aa0af749.xml,7e5431d9-b3cc-72a6-e053-2a91aa0af749,Phenazopyridine Hydrochloride,PHENAZOPYRIDINE,K2J09EMJ52,Contraindications,"In patients who are hypersensitive to the drug or its ingredients. Phenazopyridine is contraindicated in patients with renal insufficiency, severe liver disease, severe hepatitis or pyelonephritis of pregnancy. 
It should be used cautiously in the presence of GI disturbances.",39,DB01438,Phenazopyridine
68ebbc30-ca8a-4e85-b491-f7ba1e01a077.xml,ebaa2dd9-257e-4a68-ab6a-fb2791bb62ce,BEVYXXA,betrixaban,74RWP7W0J9,Indications,"BEVYXXA is indicated for the prophylaxis of venous thromboembolism (VTE) in adult patients hospitalized for an acute medical illness who are at risk for thromboembolic complications due to moderate or severe restricted mobility and other risk factors for VTE
 [see
 Clinical Studies (14)
BEVYXXA is a factor Xa (FXa) inhibitor indicated for the prophylaxis of venous thromboembolism (VTE) in adult patients hospitalized for an acute medical illness who are at risk for thromboembolic complications due to moderate or severe restricted mobility and other risk factors for VTE. (
1
 
Limitations of Use:
Safety and efficacy of BEVYXXA have not been established in patients with prosthetic heart valves because this population has not been studied. (
1
 
Limitations of Use:
The safety and effectiveness of BEVYXXA have not been established in patients with prosthetic heart valves because this population has not been studied.",142,DB12364,Betrixaban
68ebbc30-ca8a-4e85-b491-f7ba1e01a077.xml,ebaa2dd9-257e-4a68-ab6a-fb2791bb62ce,BEVYXXA,betrixaban,74RWP7W0J9,Contraindications,"BEVYXXA is contraindicated in patients with:
 
Active pathological bleeding
 [see
 Warnings and Precautions (5.1) 
 Adverse Reactions (6.1)
Severe hypersensitivity reaction to betrixaban
 [see
 Adverse Reactions (6.1)
 
Active pathological bleeding. (
4
Severe hypersensitivity reaction to betrixaban. (
4",38,DB12364,Betrixaban
488d776d-8f5f-435a-b671-4879ae42731b.xml,2179f02c-48d7-48eb-8007-5ae43d8d16bc,Northera,DROXIDOPA,J7A92W69L7,Indications,"NORTHERA is indicated for the treatment of orthostatic dizziness, lightheadedness, or the ""feeling that you are about to black out"" in adult patients with symptomatic neurogenic orthostatic hypotension (nOH) caused by primary autonomic failure (Parkinson's disease [PD], multiple system atrophy, and pure autonomic failure), dopamine beta-hydroxylase deficiency, and non-diabetic autonomic neuropathy. Effectiveness beyond 2 weeks of treatment has not been established. The continued effectiveness of NORTHERA should be assessed periodically.
NORTHERA is indicated for the treatment of orthostatic dizziness, lightheadedness, or the ""feeling that you are about to black out"" in adult patients with symptomatic neurogenic orthostatic hypotension (nOH) caused by primary autonomic failure (Parkinson's disease [PD], multiple system atrophy, and pure autonomic failure), dopamine beta-hydroxylase deficiency, and non-diabetic autonomic neuropathy. Effectiveness beyond 2 weeks of treatment has not been established. The continued effectiveness of NORTHERA should be assessed periodically (
1",142,DB06262,Droxidopa
488d776d-8f5f-435a-b671-4879ae42731b.xml,2179f02c-48d7-48eb-8007-5ae43d8d16bc,Northera,DROXIDOPA,J7A92W69L7,Contraindications,"NORTHERA is contraindicated in patients who have a history of hypersensitivity to the drug or its ingredients 
[see Warnings and Precautions (
5.4
History of hypersensitivity to the drug or its ingredients (
4",34,DB06262,Droxidopa
281377de-81c3-4fec-96e9-7b426190c3f9.xml,34682387-2323-4b66-b166-59aec55f45f5,Phendimetrazine Tartrate,PHENDIMETRAZINE,AB2794W8KV,Contraindications,"Known hypersensitivity or idiosyncratic reactions to sympathomimetics.
Advanced arteriosclerosis, symptomatic cardiovascular disease, moderate and severe hypertension, hyperthyroidism, and glaucoma.
Highly nervous or agitated patients.
Patients with a history of drug abuse.
Patients taking other CNS stimulants, including monoamine oxidase inhibitors
Tolerance to the anorectic effect of phendimetrazine develops within a few weeks. When this occurs, its use should be discontinued; the maximum recommended dose should not be exceeded.
Use of phendimetrazine tartrate within 14 days following the administration of monoamine oxidase inhibitors may result in a hypertensive crisis.
Abrupt cessation of administration following prolonged high dosage results in extreme fatigue and depression. Because of the effect on the central nervous system, phendimetrazine may impair the ability of the patient to engage in potentially hazardous activities such as operating machinery or driving a motor vehicle; the patient should therefore be cautioned accordingly.",141,DB01579,Phendimetrazine
89a3ed4e-4c07-4e19-e053-2995a90a65ee.xml,88fb6543-383b-4195-a2c1-2673ac194f4b,Exemestane,EXEMESTANE,NY22HMQ4BX,Indications,"Exemestane tablets are an aromatase inhibitor indicated for:
 
adjuvant treatment of postmenopausal women with estrogen-receptor positive early breast cancer who have received two to three years of tamoxifen and are switched to exemestane tablets for completion of a total of five consecutive years of adjuvant hormonal therapy ( 
14.1
treatment of advanced breast cancer in postmenopausal women whose disease has progressed following tamoxifen therapy ( 
14.2
Exemestane is indicated for adjuvant treatment of postmenopausal women with estrogen-receptor positive early breast cancer who have received two to three years of tamoxifen and are switched to exemestane for completion of a total of five consecutive years of adjuvant hormonal therapy 
[see Clinical Studies (
 
14.1
)]
Exemestane is indicated for the treatment of advanced breast cancer in postmenopausal women whose disease has progressed following tamoxifen therapy 
[see Clinical Studies (
 
14.2
)]",140,DB00990,Exemestane
89a3ed4e-4c07-4e19-e053-2995a90a65ee.xml,88fb6543-383b-4195-a2c1-2673ac194f4b,Exemestane,EXEMESTANE,NY22HMQ4BX,Contraindications,"Exemestane tablets are contraindicated in patients with a known hypersensitivity to the drug or to any of the excipients. 
 
Patients with a known hypersensitivity to the drug or to any of the excipients ( 
4",35,DB00990,Exemestane
d2da21f1-d7f6-43c0-b66f-5b7d14774688.xml,0fbaff52-f08f-42b7-8e46-c7214112901a,Paricalcitol,PARICALCITOL,6702D36OG5,Indications,"
1.1 Chronic Kidney Disease Stages 3 and 4
Paricalcitol Capsules are indicated in adults for the prevention and treatment of secondary hyperparathyroidism associated with Chronic Kidney Disease (CKD) Stages 3 and 4.
 
Pediatric use information for patients 10 to 16 years of age is approved for AbbVie Inc.'s Zemplar (Paricalcitol) capsules. However, due to AbbVie Inc.'s marketing exclusivity rights, this drug product is not labeled with that pediatric information.
 
 
 
1.2 Chronic Kidney Disease Stage 5 
 
Pediatric use information for patients 10 to 16 years of age is approved for AbbVie Inc.'s Zemplar (Paricalcitol) capsules. However, due to AbbVie Inc.'s marketing exclusivity rights, this drug product is not labeled with that pediatric information.
 
 
Paricalcitol is a vitamin D analog indicated in adults for the prevention and treatment of secondary hyperparathyroidism associated with: 
 
Chronic kidney disease (CKD) Stages 3 and 4 (1.1).
 
",140,DB00910,Paricalcitol
3c739fb5-1736-7263-e054-00144ff88e88.xml,2b7c7587-2042-0d9c-e054-00144ff88e88,Paricalcitol,PARICALCITOL,6702D36OG5,Contraindications,"Paricalcitol Injection is contraindicated in patients with evidence of:
 
 Hypercalcemia [ 
see Warnings and Precautions ( 
5.1
 Vitamin D toxicity [ 
see Warnings and Precautions ( 
5.1
 Hypersensitivity to paricalcitol or any inactive ingredient in this product [ 
see Adverse reactions ( 
6.2
Evidence of hypercalcemia, vitamin D toxicity, or hypersensitivity ( 
4",53,DB00910,Paricalcitol
d2da21f1-d7f6-43c0-b66f-5b7d14774688.xml,0fbaff52-f08f-42b7-8e46-c7214112901a,Paricalcitol,PARICALCITOL,6702D36OG5,Contraindications,"Paricalcitol Capsules should not be given to patients with evidence of
 
hypercalcemia or
 vitamin D toxicity 
[see 
Warnings and Precautions
 
Evidence of hypercalcemia (4).
Evidence of vitamin D toxicity (4).",30,DB00910,Paricalcitol
3c739fb5-1736-7263-e054-00144ff88e88.xml,2b7c7587-2042-0d9c-e054-00144ff88e88,Paricalcitol,PARICALCITOL,6702D36OG5,Indications,"Paricalcitol Injection is an active vitamin D 
2
Paricalcitol injection is an active vitamin D 
2
1",17,DB00910,Paricalcitol
e8bd17b1-1729-4c98-9467-d8a74e1e5b6e.xml,5982cf83-01d6-4acb-8373-339079b8a76e,thiamine hydrochloride,thiamine ion,4ABT0J945J,Indications,"Thiamine Hydrochloride Injection is effective for the treatment of thiamine deficiency or beriberi whether of the dry (major symptoms related to the nervous system) or wet (major symptoms related to the cardiovascular system) variety. Thiamine Hydrochloride Injection should be used where rapid restoration of thiamine is necessary, as in Wernicke's encephalopathy, infantile beriberi with acute collapse, cardiovascular disease due to thiamine deficiency, or neuritis of pregnancy if vomiting is severe. It is also indicated when giving IV dextrose to individuals with marginal thiamine status to avoid precipitation of heart failure. 
Thiamine Hydrochloride Injection is also indicated in patients with established thiamine deficiency who cannot take thiamine orally due to coexisting severe anorexia, nausea, vomiting, or malabsorption. Thiamine Hydrochloride Injection is not usually indicated for conditions of decreased oral intake or decreased gastrointestinal absorption, because multiple vitamins should usually be given.",140,DB00152,Thiamine
e8bd17b1-1729-4c98-9467-d8a74e1e5b6e.xml,5982cf83-01d6-4acb-8373-339079b8a76e,thiamine hydrochloride,thiamine ion,4ABT0J945J,Contraindications,"A history of sensitivity to thiamine or to any of the ingredients in this drug is a contraindication. (See 
 
WARNINGS",20,DB00152,Thiamine
28ccdb7a-27cb-40b6-8ac9-c32fbde3de5e.xml,43a4d7f8-48ae-4a63-9108-2fa8e3ea9d9c,SUTENT,SUNITINIB,V99T50803M,Indications,"SUTENT is a kinase inhibitor indicated for:
 
the treatment of gastrointestinal stromal tumor (GIST) after disease progression on or intolerance to imatinib mesylate. (
1.1
the treatment of advanced renal cell carcinoma (RCC). (
1.2
the adjuvant treatment of adult patients at high risk of recurrent RCC following nephrectomy. (
1.3
the treatment of progressive, well-differentiated pancreatic neuroendocrine tumors (pNET) in patients with unresectable locally advanced or metastatic disease. (
1.4
SUTENT is indicated for the treatment of gastrointestinal stromal tumor after disease progression on or intolerance to imatinib mesylate.
SUTENT is indicated for the treatment of advanced renal cell carcinoma.
SUTENT is indicated for the adjuvant treatment of adult patients at high risk of recurrent RCC following nephrectomy.
SUTENT is indicated for the treatment of progressive, well-differentiated pancreatic neuroendocrine tumors in patients with unresectable locally advanced or metastatic disease.",140,DB01268,Sunitinib
28ccdb7a-27cb-40b6-8ac9-c32fbde3de5e.xml,43a4d7f8-48ae-4a63-9108-2fa8e3ea9d9c,SUTENT,SUNITINIB,V99T50803M,Contraindications,"None.
 
None (
4",4,DB01268,Sunitinib
72cbabf0-4d8a-37e1-e053-2a91aa0ab9aa.xml,e047f3b2-feae-4c5e-9d07-1fefb4c0ec25,ADEFOVIR DIPIVOXIL,ADEFOVIR,6GQP90I798,Indications,"Adefovir Dipivoxil Tablets are indicated for the treatment of chronic hepatitis B in patients 12 years of age and older with evidence of active viral replication and either evidence of persistent elevations in serum aminotransferases (ALT or AST) or histologically active disease.
This indication is based on histological, virological, biochemical, and serological responses in adult patients with HBeAg+ and HBeAg- chronic hepatitis B with compensated liver function, and with clinical evidence of lamivudine-resistant hepatitis B virus with either compensated or decompensated liver function.
For patients 12 to less than 18 years of age, the indication is based on virological and biochemical responses in patients with HBeAg+ chronic hepatitis B virus infection with compensated liver function.
 Adefovir Dipivoxil Tablets is a nucleotide analogue indicated for the treatment of chronic hepatitis B in patients 12 years of age and older. ( 
1",140,DB13868,Adefovir
72cbabf0-4d8a-37e1-e053-2a91aa0ab9aa.xml,e047f3b2-feae-4c5e-9d07-1fefb4c0ec25,ADEFOVIR DIPIVOXIL,ADEFOVIR,6GQP90I798,Contraindications,"Adefovir Dipivoxil Tablets are contraindicated in patients with previously demonstrated hypersensitivity to any of the components of the product.
Adefovir Dipivoxil Tablets are contraindicated in patients with previously demonstrated hypersensitivity to any of the components of the product. ( 
4",40,DB13868,Adefovir
db9a31fa-2639-4852-bea8-4e82ca982fc8.xml,ef7804d7-c691-495b-8aaf-5bc54fd5d9f6,DaTscan,ioflupane I-123,3MM99T8R5Q,Indications,"DaTscan is a radiopharmaceutical indicated for striatal dopamine transporter visualization using single photon emission computed tomography (SPECT) brain imaging to assist in the evaluation of adult patients with suspected Parkinsonian syndromes (PS). In these patients, DaTscan may be used to help differentiate essential tremor from tremor due to PS (idiopathic Parkinson's disease, multiple system atrophy and progressive supranuclear palsy). DaTscan is an adjunct to other diagnostic evaluations. 
DaTscan (Ioflupane I 123 Injection) is a radiopharmaceutical indicated for striatal dopamine transporter visualization using single photon emission computed tomography (SPECT) brain imaging to assist in the evaluation of adult patients with suspected Parkinsonian syndromes (PS). In these patients, DaTscan may be used to help differentiate essential tremor from tremor due to PS (idiopathic Parkinson's disease, multiple system atrophy and progressive supranuclear palsy). DaTscan is an adjunct to other diagnostic evaluations. (
1",140,DB08824,Ioflupane I-123
db9a31fa-2639-4852-bea8-4e82ca982fc8.xml,ef7804d7-c691-495b-8aaf-5bc54fd5d9f6,DaTscan,ioflupane I-123,3MM99T8R5Q,Contraindications,"DaTscan is contraindicated in patients with known hypersensitivity to the active substance or to any of the excipients, or to iodine.
Known hypersensitivity to the active substance or to any of the excipients, or to iodine. (
4",38,DB08824,Ioflupane I-123
3677a3fc-0838-4638-9fc3-b4e938780ac5.xml,b8eb330a-a75b-46cb-b694-5be9327ed2eb,Dopram,DOXAPRAM,94F3830Q73,Indications,"
When the possibility of airway obstruction and/or hypoxia have been eliminated, doxapram may be used to stimulate respiration in patients with drug-induced postanesthesia respiratory depression or apnea other than that due to muscle relaxant drugs. 
To pharmacologically stimulate deep breathing in the postoperative patient. (A quantitative method of assessing oxygenation, such as pulse oximetry, is recommended.)
Exercising care to prevent vomiting and aspiration, doxapram may be used to stimulate respiration, hasten arousal, and to encourage the return of laryngopharyngeal reflexes in patients with mild to moderate respiratory and CNS depression due to drug overdosage.
Doxapram is indicated as a temporary measure in hospitalized patients with acute respiratory insufficiency superimposed on chronic obstructive pulmonary disease. Its use should be for a short period of time (see 
 
DOSAGE AND ADMINISTRATION
2
It should not be used in conjunction with mechanical ventilation.",139,DB00561,Doxapram
3677a3fc-0838-4638-9fc3-b4e938780ac5.xml,b8eb330a-a75b-46cb-b694-5be9327ed2eb,Dopram,DOXAPRAM,94F3830Q73,Contraindications,"Doxapram is contraindicated in patients with known hypersensitivity to the drug or any of the injection components.
Doxapram should not be used in patients with epilepsy or other convulsive disorders.
Doxapram is contraindicated in patients with proven or suspected pulmonary embolism.
Doxapram is contraindicated in patients with mechanical disorders of ventilation such as mechanical obstruction, muscle paresis (including neuromuscular blockade), flail chest, pneumothorax, acute bronchial asthma, pulmonary fibrosis, or other conditions resulting in restriction of the chest wall, muscles of respiration, or alveolar expansion.
Doxapram is contraindicated in patients with evidence of head injury, cerebral vascular accident, or cerebral edema, and in those with significant cardiovascular impairment, uncompensated heart failure, severe coronary artery disease, or severe hypertension, including that associated with hyperthyroidism or pheochromocytoma. (See 
 
WARNINGS",126,DB00561,Doxapram
2284c7ad-cd64-4d4c-0355-1e21172bba43.xml,b118a40d-6b56-cee3-10f6-ded821a97018,Venclexta,Venetoclax,N54AIC43PW,Indications,"VENCLEXTA is a BCL-2 inhibitor indicated:
 
For the treatment of adult patients with chronic lymphocytic leukemia (CLL) or small lymphocytic lymphoma (SLL). (
1.1
In combination with azacitidine or decitabine or low-dose cytarabine for the treatment of newly-diagnosed acute myeloid leukemia (AML) in adults who are age 75 years or older, or who have comorbidities that preclude use of intensive induction chemotherapy.
1.2
 
VENCLEXTA is indicated for the treatment of adult patients with chronic lymphocytic leukemia (CLL) or small lymphocytic lymphoma (SLL).
 
VENCLEXTA is indicated in combination with azacitidine, or decitabine, or low-dose cytarabine for the treatment of newly-diagnosed acute myeloid leukemia (AML) in adults who are age 75 years or older, or who have comorbidities that preclude use of intensive induction chemotherapy.
 
This indication is approved under accelerated approval based on response rates 
[see Clinical Studies (
14.2",139,DB11581,Venetoclax
2284c7ad-cd64-4d4c-0355-1e21172bba43.xml,b118a40d-6b56-cee3-10f6-ded821a97018,Venclexta,Venetoclax,N54AIC43PW,Contraindications,"Concomitant use of VENCLEXTA with 
strong
[see Dosage and Administration (
2.4
7.1
Concomitant use with strong CYP3A inhibitors at initiation and during ramp-up phase in patients with CLL/SLL is contraindicated. (
2.4
4
7.1",35,DB11581,Venetoclax
ffd4dfb9-a6d8-4c81-8b8c-8228d9e2f93e.xml,ffd4dfb9-a6d8-4c81-8b8c-8228d9e2f93e,Midodrine Hydrochloride,MIDODRINE,6YE7PBM15H,Indications,"Midodrine hydrochloride tablets are indicated for the treatment of symptomatic orthostatic hypotension (OH). Because midodrine hydrochloride tablets can cause marked elevation of supine blood pressure (BP > 200 mmHg systolic), it should be used in patients whose lives are considerably impaired despite standard clinical care, including non-pharmacologic treatment (such as support stockings), fluid expansion, and lifestyle alterations. The indication is based on midodrine hydrochloride tablets's effect on increases in 1-minute standing systolic blood pressure, a surrogate marker considered likely to correspond to a clinical benefit. At present, however, clinical benefits of midodrine hydrochloride tablets, principally improved ability to perform life activities, have not been established. Further clinical trials are underway to verify and describe the clinical benefits of midodrine hydrochloride tablets. 
After initiation of treatment, midodrine hydrochloride tablets should be continued only for patients who report significant symptomatic improvement.",139,DB00211,Midodrine
ffd4dfb9-a6d8-4c81-8b8c-8228d9e2f93e.xml,ffd4dfb9-a6d8-4c81-8b8c-8228d9e2f93e,Midodrine Hydrochloride,MIDODRINE,6YE7PBM15H,Contraindications,"Midodrine hydrochloride tablets are contraindicated in patients with severe organic heart disease, acute renal disease, urinary retention, pheochromocytoma or thyrotoxicosis. Midodrine hydrochloride tablets should not be used in patients with persistent and excessive supine hypertension.",35,DB00211,Midodrine
28d5d9d6-a604-4b37-ac4e-42fe955988fe.xml,50ed7e31-b9b7-4f0a-8e36-91ed5af86b81,IMPLANON,etonogestrel,304GTH6RNH,Contraindications,"IMPLANON should not be used in women who have
 
 Known or suspected pregnancy
 Current or past history of thrombosis or thromboembolic disorders
 Liver tumors, benign or malignant, or active liver disease
 Undiagnosed abnormal genital bleeding
 Known or suspected breast cancer, personal history of breast cancer, or other progestin-sensitive cancer, now or in the past
 Allergic reaction to any of the components of IMPLANON 
[see
 Adverse Reactions (6)
 
 Known or suspected pregnancy (
4
 Current or past history of thrombosis or thromboembolic disorders (
4
 5.4
 Liver tumors, benign or malignant, or active liver disease (
4
 5.7
 Undiagnosed abnormal genital bleeding (
4
 5.2
 Known or suspected breast cancer, personal history of breast cancer, or other progestin-sensitive cancer, now or in the past (
4
 5.6
 Allergic reaction to any of the components of IMPLANON (
4
 6",138,DB00294,Etonogestrel
28d5d9d6-a604-4b37-ac4e-42fe955988fe.xml,50ed7e31-b9b7-4f0a-8e36-91ed5af86b81,IMPLANON,etonogestrel,304GTH6RNH,Indications,"IMPLANON(r) is indicated for use by women to prevent pregnancy.
IMPLANON is a progestin indicated for use by women to prevent pregnancy. (
1",24,DB00294,Etonogestrel
c15a6056-387e-4314-a8eb-86e081ec2400.xml,1598d8d4-a927-4fa5-88e6-c0ab127e72b1,QMIIZ ODT,meloxicam,VG2QF83CGL,Contraindications,"QMIIZ ODT is contraindicated in the following patients: 
 
Known hypersensitivity (e.g., anaphylactic reactions and serious skin reactions) to meloxicam or any components of the drug product [
see Warnings and Precautions (
5.7
5.9
History of asthma, urticaria, or other allergic-type reactions after taking aspirin or other NSAIDs. Severe, sometimes fatal, anaphylactic reactions to NSAIDs have been reported in such patients [
see Warnings and Precautions (
5.7
5.8
In the setting of coronary artery bypass graft (CABG) surgery [
see Warnings and Precautions (
5.1
 
Patients with phenylketonuria
see Warnings and Precautions (
5.14
 
Known hypersensitivity to meloxicam or any components of the drug product (
4
History of asthma, urticaria, or other allergic-type reactions after taking aspirin or other NSAIDs (
4
In the setting of CABG surgery (
4
History of phenylketonuria (
4
5.14",138,DB00814,Meloxicam
c15a6056-387e-4314-a8eb-86e081ec2400.xml,1598d8d4-a927-4fa5-88e6-c0ab127e72b1,QMIIZ ODT,meloxicam,VG2QF83CGL,Indications,"QMIIZ ODT is a non-steroidal anti-inflammatory drug indicated for: 
 
Osteoarthritis in adults (OA) (
1.1
Rheumatoid Arthritis in adults (RA) (
1.2
Juvenile Rheumatoid Arthritis (JRA) Pauciarticular and Polyarticular Course, in pediatric patients who weigh greater than or equal to 60 kg (
1.3
QMIIZ ODT is indicated for relief of the signs and symptoms of osteoarthritis in adults [
see Clinical Studies (
14.1
QMIIZ ODT is indicated for relief of the signs and symptoms of rheumatoid arthritis in adults [
see Clinical Studies (
14.1
QMIIZ ODT is indicated for relief of the signs and symptoms of pauciarticular or polyarticular course juvenile rheumatoid arthritis in pediatric patients who weigh greater than or equal to 60 kg [
see Dosage and Administration (
2.4
14.2",126,DB00814,Meloxicam
4a4af046-de84-45ef-8aca-e356078c7ad5.xml,ac5d0d81-5c64-4344-850d-34946b3252b1,CHOLINE MAGNESIUM TRISALICYLATE,SALICYLIC ACID,O414PZ4LPZ,Indications,"
Osteoarthritis, Rheumatoid Arthritis and Acute Painful Shoulder
Choline Magnesium Trisalicylate Liquid is effective and generally well tolerated, and is logical choice whenever salicylate treatment is indicated. It is particularly suitable when a once-a-day or b.i.d. dosage regimen is important to patient compliance; when gastrointestinal intolerance to aspirin is encountered; when gastrointestinal microbleeding or hematologic effects of aspirin are considered a patient hazard; and when interference (or the risk of interference) with normal platelet function by aspirin or by propionic acid derivatives is considered to be clinically undesirable. Use of Choline Magnesium Trisalicylate Liquid is appropriate when a liquid dosage form is preferred, as in the elderly patient.
The efficacy of Choline Magnesium Trisalicylate Liquid has not been studied in those patients who are designated by the American Rheumatism Association as belonging in
 
Analgesic and Antipyretic Action
 
In children",138,DB00936,Salicylic acid
4a4af046-de84-45ef-8aca-e356078c7ad5.xml,ac5d0d81-5c64-4344-850d-34946b3252b1,CHOLINE MAGNESIUM TRISALICYLATE,SALICYLIC ACID,O414PZ4LPZ,Contraindications,Patients who are hypersensitive to non-acetylated salicylates should not take Choline Magnesium Trisalicylate Liquid.,14,DB00936,Salicylic acid
784e6b1f-984c-787b-e053-2991aa0ab7c0.xml,840db162-8916-42cb-a91a-42ca6ca82e30,Doxepin Hydrochloride,DOXEPIN,5ASJ6HUZ7D,Indications,"Doxepin Hydrochloride Capsules, USP are recommended for the treatment of:
 
Psychoneurotic patients with depression and/or anxiety. 
Depression and/or anxiety associated with alcoholism (not to be taken concomitantly with alcohol). 
Depression and/or anxiety associated with organic disease (the possibility of drug interaction should be considered if the patient is receiving other drugs concomitantly). 
Psychotic depressive disorders with associated anxiety including involutional depression and manic-depressive disorders. 
The target symptoms of psychoneurosis that respond particularly well to doxepin hydrochloride capsules include anxiety, tension, depression, somatic symptoms and concerns, sleep disturbances, guilt, lack of energy, fear, apprehension and worry.
Clinical experience has shown that doxepin hydrochloride capsules are safe and well tolerated even in the elderly patient. Owing to lack of clinical experience in the pediatric population, doxepin hydrochloride capsules are not recommended for use in children under 12 years of age.",138,DB01142,Doxepin
5205d855-ccf4-4d3f-be11-bda7476a62a3.xml,1bec1223-5239-4eb6-a9e8-62444106d2c0,Silenor,doxepin,5ASJ6HUZ7D,Contraindications,"
 Hypersensitivity to doxepin hydrochloride, inactive ingredients, or other dibenzoxepines. (
4.1
 Co-administration with Monoamine Oxidase Inhibitors (MAOIs): Do not administer if patient is taking MAOIs or has used MAOIs within the past two weeks. (
4.2
 Untreated narrow angle glaucoma or severe urinary retention. (
4.3
Silenor is contraindicated in individuals who have shown hypersensitivity to doxepin HCl, any of its inactive ingredients, or other dibenzoxepines.
Serious side effects and even death have been reported following the concomitant use of certain drugs with MAO inhibitors. Do not administer Silenor if patient is currently on MAOIs or has used MAOIs within the past two weeks. The exact length of time may vary depending on the particular MAOI dosage and duration of treatment.
Silenor is contraindicated in individuals with untreated narrow angle glaucoma or severe urinary retention.",135,DB01142,Doxepin
5205d855-ccf4-4d3f-be11-bda7476a62a3.xml,1bec1223-5239-4eb6-a9e8-62444106d2c0,Silenor,doxepin,5ASJ6HUZ7D,Indications,"Silenor is indicated for the treatment of insomnia characterized by difficulty with sleep maintenance. The clinical trials performed in support of efficacy were up to 3 months in duration [
see 
Clinical Studies (14)
.
Silenor (doxepin) tablets are indicated for the treatment of insomnia characterized by difficulties with sleep maintenance. (
1
14",54,DB01142,Doxepin
784e6b1f-984c-787b-e053-2991aa0ab7c0.xml,840db162-8916-42cb-a91a-42ca6ca82e30,Doxepin Hydrochloride,DOXEPIN,5ASJ6HUZ7D,Contraindications,"Doxepin hydrochloride capsules are contraindicated in individuals who have shown hypersensitivity to the drug. Possibility of cross sensitivity with other dibenzoxepines should be kept in mind.
Doxepin hydrochloride capsules are contraindicated in patients with glaucoma or a tendency to urinary retention. These disorders should be ruled out, particularly in older patients.",51,DB01142,Doxepin
