Label_ID,From,To,Type,Annotation,Context,DO_ID,Drug,DrugName,Disease
0df672c8-8c3e-4603-bb49-791cb91ac42e.xml,476,497,PREF,ANKYLOSING SPONDYLITIS,"Carefully consider the potential benefits and risks of indomethacin capsules and other treatment options before deciding to use indomethacin. Use the lowest effective dose for the shortest duration consistent with individual patient treatment goals (see |WARNINGS|Indomethacin Capsule, USP has been found effective in active stages of the following:|
                     |Moderate to severe rheumatoid arthritis including acute flares of chronic disease.|Moderate to severe ankylosing spondylitis.|Moderate to severe osteoarthritis.|Acute painful shoulder (bursitis and/or tendinitis).|Acute gouty arthritis.",DOID:7147,DB00328,INDOMETHACIN,C0038013
f3b194d6-1add-42b4-a980-a0539e06bc9e.xml,2040,2061,PREF,ANKYLOSING SPONDYLITIS,"When oral therapy is not feasible, the |intramuscular use|Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment in asthma, atopic dermatitis, contact dermatitis, drug hypersensitivity reactions, perennial or seasonal allergic rhinitis, serum sickness, transfusion reactions.	|Bullous dermatitis herpetiformis, exfoliative erythroderma, mycosis fungoides, pemphigus, severe erythema multiforme (Stevens-Johnson syndrome).|Congenital adrenal hyperplasia, hypercalcemia associated with cancer, nonsuppurative thyroiditis.|Hydrocortisone or cortisone is the drug of choice in primary or secondary adrenocortical insufficiency. Synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy mineralocorticoid supplementation is of particular importance.|To tide the patient over a critical period of the disease in regional enteritis and ulcerative colitis.|Acquired (autoimmune) hemolytic anemia, Diamond-Blackfan anemia, pure red cell aplasia, selected cases of secondary thrombocytopenia.|Trichinosis with neurologic or myocardial involvement, tuberculous meningitis with subarachnoid block or impending block when used with appropriate antituberculous chemotherapy.|For palliative management of leukemias and lymphomas.|Acute exacerbations of multiple sclerosis; cerebral edema associated with primary or metastatic brain tumor or craniotomy.|Sympathetic ophthalmia, temporal arteritis, uveitis and ocular inflammatory conditions unresponsive to topical corticosteroids.|To induce diuresis or remission of proteinuria in idiopathic nephrotic syndrome or that due to lupus erythematosus.|Berylliosis, fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate antituberculous chemotherapy, idiopathic eosinophilic pneumonias, symptomatic sarcoidosis.|As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in acute gouty arthritis; acute rheumatic carditis; ankylosing spondylitis; psoriatic arthritis; rheumatoid arthritis, including juvenile rheumatoid arthritis (selected cases may require low-dose maintenance therapy). For the treatment of dermatomyositis, polymyositis, and systemic lupus erythematosus.|The |intra-articular or soft tissue administration|The |intralesional administration|Betamethasone Sodium Phosphate and Betamethasone Acetate Injectable Suspension may also be useful in cystic tumors of an aponeurosis or tendon (ganglia).",DOID:7147,DB00443,Betamethasone,C0038013
5dcc0daa-1568-0f7a-e053-2991aa0ad28d.xml,514,535,PREF,ANKYLOSING SPONDYLITIS,"Carefully consider the potential benefits and risks of Naproxen Tablets, USP and other treatment options before deciding to use Naproxen Tablets, USP. Use the lowest effective dose for the shortest duration consistent with individual patient treatment goals (see WARNINGS).|Naproxen as Naproxen Tablets, USP is indicated:|
                     |For the relief of the signs and symptoms of rheumatoid arthritis|For the relief of the signs and symptoms of osteoarthritis|For the relief of the signs and symptoms of ankylosing spondylitis|For the relief of the signs and symptoms of juvenile arthritis|For relief of the signs and symptoms of tendonitis|For relief of the signs and symptoms of bursitis|For relief of the signs and symptoms of acute gout|For the management of pain|For the management of primary dysmenorrhea",DOID:7147,DB00788,NAPROXEN,C0038013
79fbfd7c-6b29-466c-8e65-015be1652aea.xml,3120,3141,PREF,ANKYLOSING SPONDYLITIS,"Flo-Pred (prednisolone acetate oral suspension) is indicated in the treatment of the following diseases or conditions:|Flo-Pred is a corticosteroid indicated|
                           |as an anti-inflammatory or immunosuppressive agent for certain allergic, dermatologic, gastrointestinal, hematologic, ophthalmologic, nervous system, renal, respiratory, rheumatologic, specific infectious diseases or conditions and organ transplantation (|1|for the treatment of certain endocrine conditions (|1|for palliation of certain neoplastic conditions (|1|Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment in adults and pediatric populations with:|
                           |Atopic dermatitis|Drug hypersensitivity reactions|Seasonal or perennial allergic rhinitis|Serum sickness|
                           |Bullous dermatitis herpetiformis|Contact dermatitis|Exfoliative erythroderma|Mycosis fungoides|Pemphigus|Severe erythema multiforme (Stevens-Johnson syndrome)|
                           |Congenital adrenal hyperplasia|Hypercalcemia of malignancy|Nonsuppurative thyroiditis|Primary or secondary adrenocortical insufficiency: hydrocortisone or cortisone is the first choice: synthetic analogs may be used in conjunction with mineralocorticoids where applicable|During acute episodes in:|
                           |Crohn's Disease|Ulcerative colitis|
                           |Acquired (autoimmune) hemolytic anemia|Diamond-Blackfan anemia|Idiopathic thrombocytopenic purpura in adults|Pure red cell aplasia|Secondary thrombocytopenia in adults|For the treatment of:|
                           |Acute leukemia|Aggressive lymphomas|
                           |Acute exacerbations of multiple sclerosis|Cerebral edema associated with primary or metastatic brain tumor, craniotomy or head injury|
                           |Sympathetic ophthalmia|Uveitis and ocular inflammatory conditions unresponsive to topical steroids|
                           |Acute or chronic solid organ rejection|
                           |Acute exacerbations of chronic obstructive pulmonary disease (COPD)|Allergic bronchopulmonary aspergillosis|Aspiration pneumonitis|Asthma|Fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate chemotherapy|Hypersensitivity pneumonitis|Idiopathic bronchiolitis obliterans with organizing pneumonia|Idiopathic eosinophilic pneumonias|Idiopathic pulmonary fibrosis|Pneumocystis carinii pneumonia (PCP) associated with hypoxemia occurring in an HIV(+) individual who is also under treatment with appropriate anti-PCP antibiotics.|Symptomatic sarcoidosis|
                           |To induce a diuresis or remission of proteinuria in nephrotic syndrome, without uremia, of the idiopathic type or that due to lupus erythematosus|As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in:|
                           |Acute gouty arthritis|During an exacerbation or as maintenance therapy in selected cases of:|
                           |Ankylosing spondylitis|Dermatomyositis/polymyositis|Polymyalgia rheumatica|Psoriatic arthritis|Relapsing polychondritis|Rheumatoid arthritis, including juvenile rheumatoid arthritis (selected cases may require low dose maintenance therapy)|Sjogren's syndrome|Systemic lupus erythematosus|Vasculitis|
                           |Trichinosis with neurologic or myocardial involvement.|Tuberculous meningitis with subarachnoid block or impending block used concurrently with appropriate antituberculous chemotherapy.",DOID:7147,DB00860,prednisolone,C0038013
00f1b1ba-f1a8-4861-b6bb-d25d842cae6e.xml,1549,1567,PREF,PSORIATIC ARTHRITIS,"RENFLEXIS is a tumor necrosis factor (TNF) blocker indicated for:|
                           |Crohn's Disease (|1.1|
                           |reducing signs and symptoms and inducing and maintaining clinical remission in adult patients with moderately to severely active disease who have had an inadequate response to conventional therapy.|reducing the number of draining enterocutaneous and rectovaginal fistulas and maintaining fistula closure in adult patients with fistulizing disease.|
                           |Pediatric Crohn's Disease (|1.2|
                           |reducing signs and symptoms and inducing and maintaining clinical remission in pediatric patients with moderately to severely active disease who have had an inadequate response to conventional therapy.|
                           |Ulcerative Colitis (|1.3|
                           |reducing signs and symptoms, inducing and maintaining clinical remission and mucosal healing, and eliminating corticosteroid use in adult patients with moderately to severely active disease who have had an inadequate response to conventional therapy.|
                           |Rheumatoid Arthritis (|1.4|
                           |reducing signs and symptoms, inhibiting the progression of structural damage, and improving physical function in patients with moderately to severely active disease.|
                           |Ankylosing Spondylitis (|1.5|
                           |reducing signs and symptoms in patients with active disease.|
                           |Psoriatic Arthritis (|1.6|
                           |reducing signs and symptoms of active arthritis, inhibiting the progression of structural damage, and improving physical function.|
                           |Plaque Psoriasis (|1.7|
                           |treatment of adult patients with chronic severe (i.e., extensive and/or disabling) plaque psoriasis who are candidates for systemic therapy and when other systemic therapies are medically less appropriate.|RENFLEXIS is indicated for reducing signs and symptoms and inducing and maintaining clinical remission in adult patients with moderately to severely active Crohn's disease who have had an inadequate response to conventional therapy.|RENFLEXIS is indicated for reducing the number of draining enterocutaneous and rectovaginal fistulas and maintaining fistula closure in adult patients with fistulizing Crohn's disease.|RENFLEXIS is indicated for reducing signs and symptoms and inducing and maintaining clinical remission in pediatric patients 6 years of age and older with moderately to severely active Crohn's disease who have had an inadequate response to conventional therapy.|RENFLEXIS is indicated for reducing signs and symptoms, inducing and maintaining clinical remission and mucosal healing, and eliminating corticosteroid use in adult patients with moderately to severely active ulcerative colitis who have had an inadequate response to conventional therapy.|RENFLEXIS, in combination with methotrexate, is indicated for reducing signs and symptoms, inhibiting the progression of structural damage, and improving physical function in patients with moderately to severely active rheumatoid arthritis.|RENFLEXIS is indicated for reducing signs and symptoms in patients with active ankylosing spondylitis.|RENFLEXIS is indicated for reducing signs and symptoms of active arthritis, inhibiting the progression of structural damage, and improving physical function in patients with psoriatic arthritis.|RENFLEXIS is indicated for the treatment of adult patients with chronic severe (i.e., extensive and/or disabling) plaque psoriasis who are candidates for systemic therapy and when other systemic therapies are medically less appropriate. RENFLEXIS should only be administered to patients who will be closely monitored and have regular follow-up visits with a physician |[see |Boxed Warnings|Warnings and Precautions (5)",DOID:9008,DB00065,INFLIXIMAB,C0003872
016d65c3-fff2-4e0c-9025-e2083cfa6a1f.xml,630,648,PREF,PSORIATIC ARTHRITIS,"Prednisone tablets, USP are indicated in the following conditions:|
                     |Endocrine Disorders|Primary or secondary adrenocortical insufficiency (hydrocortisone or cortisone is the first choice; synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy mineralocorticoid supplementation is of particular importance); congenital adrenal hyperplasia; hypercalcemia associated with cancer; nonsuppurative thyroiditis.|
                     |Rheumatic Disorders|As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in: psoriatic arthritis, rheumatoid arthritis, including juvenile rheumatoid arthritis (selected cases may require low-dose  maintenance therapy), ankylosing spondylitis, acute and subacute bursitis, acute nonspecific tenosynovitis, acute gouty arthritis, post-traumatic osteoarthritis, synovitis of osteoarthritis, epicondylitis.|
                     |Collagen Diseases|During an exacerbation or as maintenance therapy in selected cases of: systemic lupus erythematosus, systemic dermatomyositis (polymyositis),  acute rheumatic carditis.|
                     |Dermatologic Diseases|Pemphigus; bullous dermatitis herpetiformis; severe erythema multiforme (Stevens-Johnson syndrome); exfoliative dermatitis; mycosis fungoides; severe psoriasis; severe seborrheic dermatitis.|
                     |Allergic States|Control of severe or incapacitating allergic conditions intractable to adequate trials  of conventional treatment: seasonal or perennial allergic rhinitis; bronchial asthma; contact dermatitis; atopic dermatitis; serum sickness; drug hypersensitivity reactions.|
                     |Ophthalmic Diseases |Severe acute and chronic allergic and inflammatory  processes involving the eye and its adnexa  such as: allergic corneal marginal ulcers, herpes zoster ophthalmicus, anterior segment inflammation, diffuse posterior uveitis and choroiditis, sympathetic ophthalmia, allergic conjunctivitis, keratitis, chorioretinitis, optic neuritis, iritis and iridocyclitis.|
                     |Respiratory Diseases |Symptomatic sarcoidosis; Loeffler’s syndrome not manageable by other means; berylliosis; fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate antituberculous chemotherapy; aspiration pneumonitis.|
                     |Hematologic Disorders |Idiopathic thrombocytopenic purpura in adults; secondary thrombocytopenia in adults; acquired (autoimmune) hemolytic anemia; erythroblastopenia (RBC anemia); congenital (erythroid) hypoplastic anemia.|
                     |Neoplastic Diseases |For palliative management of: leukemias and lymphomas in adults, acute leukemia of childhood.|
                     |Edematous States |To induce a diuresis or remission of proteinuria in the nephrotic syndrome, without uremia, of the idiopathic type or that due to lupus erythematosus.|
                     |Gastrointestinal Diseases |To tide the patient over a critical period of the disease in: ulcerative colitis, regional enteritis.|
                     |Miscellaneous|Tuberculous meningitis with subarachnoid block or impending block when used concurrently with appropriate antituberculous chemotherapy; trichinosis with neurologic or myocardial involvement.",DOID:9008,DB00635,PREDNISONE,C0003872
0b14ed15-5ed0-4d84-adc2-1af54fb921e3.xml,2407,2425,PREF,PSORIATIC ARTHRITIS,"When oral therapy is not feasible, and the strength, dosage form, and route of administration of the drug reasonably lend the preparation to the treatment of the condition, the |intravenous or intramuscular use|Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment in asthma, atopic dermatitis, contact dermatitis, drug hypersensitivity reactions, perennial or seasonal allergic rhinitis, serum sickness, transfusion reactions.|Bullous dermatitis herpetiformis, exfoliative erythroderma, mycosis fungoides, pemphigus, severe erythema multiforme (Stevens-Johnson syndrome).|Primary or secondary adrenocortical insufficiency (hydrocortisone or cortisone is the drug of choice; synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy, mineralocorticoid supplementation is of particular importance), congenital adrenal hyperplasia, hypercalcemia associated with cancer, nonsuppurative thyroiditis.|To tide the patient over a critical period of the disease in regional enteritis (systemic therapy) and ulcerative colitis.|Acquired (autoimmune) hemolytic anemia, congenital (erythroid) hypoplastic anemia (Diamond-Blackfan anemia), idiopathic thrombocytopenic purpura in adults (intravenous administration only; intramuscular administration is contraindicated), pure red cell aplasia, selected cases of secondary thrombocytopenia.|Trichinosis with neurologic or myocardial involvement, tuberculous meningitis with subarachnoid block or impending block when used concurrently with appropriate antituberculous chemotherapy.|For the palliative management of leukemias and lymphomas.|Acute exacerbations of multiple sclerosis; cerebral edema associated with primary or metastatic brain tumor, or craniotomy.|Sympathetic ophthalmia, uveitis and ocular inflammatory conditions unresponsive to topical corticosteroids.|To induce diuresis or remission of proteinuria in idiopathic nephrotic syndrome or that due to lupus erythematosus.|Berylliosis, fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate antituberculous chemotherapy, idiopathic eosinophilic pneumonias, symptomatic sarcoidosis.|As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in acute gouty arthritis; acute rheumatic carditis; ankylosing spondylitis; psoriatic arthritis; rheumatoid arthritis, including juvenile rheumatoid arthritis (selected cases may require low-dose maintenance therapy). For the treatment of dermatomyositis, temporal arteritis, polymyositis, and systemic lupus erythematosus.",DOID:9008,DB00959,METHYLPREDNISOLONE,C0003872
0aa5b103-849f-436a-9398-ab753cc78605.xml,1404,1422,PREF,PSORIATIC ARTHRITIS,"
                     |
                        |A. |Intravenous or intramuscular administration. |
                     |1. |Endocrine disorders|Primary or secondary adrenocortical insufficiency (hydrocortisone or cortisone is the drug of choice; synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy, mineralocorticoid supplementation is of particular importance)|Acute adrenocortical insufficiency (hydrocortisone or cortisone is the drug of choice; mineralocorticoid supplementation may be necessary, particularly when synthetic analogs are used)|Preoperatively, and in the event of serious trauma or illness, in patients with known adrenal insufficiency or when adrenocortical reserve is doubtful|Shock unresponsive to conventional therapy if adrenocortical insufficiency exists or is suspected|Congenital adrenal hyperplasia|Nonsuppurative thyroiditis|Hypercalcemia associated with cancer|
                     |2. |
                        |Rheumatic disorders|As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in: |Post-traumatic osteoarthritis|Synovitis of osteoarthritis|Rheumatoid arthritis, including juvenile rheumatoid arthritis (selected cases may require low-dose maintenance therapy)|Acute and subacute bursitis|Epicondylitis|Acute nonspecific tenosynovitis|Acute gouty arthritis|Psoriatic arthritis|Ankylosing spondylitis|
                     |3. |
                        |Collagen diseases|
                     |During an exacerbation or as maintenance therapy in selected cases of:|Systemic lupus erythematosus|Acute rheumatic carditis|
                     |4. |
                        |Dermatologic diseases|Pemphigus|Severe erythema multiforme (Stevens-Johnson Syndrome)|Exfoliative dermatitis|Bullous dermatitis herpetiformis|Severe seborrheic dermatitis|Severe psoriasis|Mycosis fungoides|
                     |5. |
                        |Allergic states|Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment in:|Bronchial asthma|Contact dermatitis|Atopic dermatitis|Serum sickness|Seasonal or perennial allergic rhinitis|Drug hypersensitivity reactions|Urticarial transfusion reactions|Acute noninfectious laryngeal edema (epinephrine is the drug of first choice)|
                     |6. |
                        |Ophthalmic diseases|Severe acute and chronic allergic and inflammatory processes involving the eye, such as:|Herpes zoster ophthalmicus|Iritis, iridocyclitis|Chorioretinitis|Diffuse posterior uveitis and choroiditis|Optic neuritis|Sympathetic ophthalmia|Anterior segment inflammation|Allergic conjunctivitis|Allergic corneal marginal ulcers|Keratitis|
                     |7. |
                        |Gastrointestinal diseases|To tide the patient over a critical period of the disease in:|Ulcerative colitis (systemic therapy)|Regional enteritis (systemic therapy)|
                     |8. |
                        |Respiratory diseases|Symptomatic Sarcoidosis|Berylliosis|Fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate anti-tuberculosis chemotherapy|Loeffler's syndrome not manageable by other means|Aspiration pneumonitis|
                     |9. |
                        |Hematologic disorders|Acquired (autoimmune) hemolytic anemia |Idiopathic thrombocytopenic purpura in adults (I.V. only; I.M. administration is contraindicated)|Secondary thrombocytopenia in adults|Erythroblastopenia (RBC anemia)|Congenital (erythroid) hypoplastic anemia|
                     |10. |
                        |Neoplastic diseases|For palliative management of:|Leukemias and lymphomas in adults|Acute leukemia of childhood|
                     |11. |
                        |Edematous states|To induce diuresis or remission of proteinuria in the nephrotic syndrome, without uremia, of the idiopathic type or that due to lupus erythematosus|
                     |12. |
                        |Nervous system|Acute exacerbations of multiple sclerosis|
                     |13. |
                        |Miscellaneous|Tuberculous meningitis with subarachnoid block or impending block when used concurrently with appropriate anti-tuberculosis chemotherapy|Trichinosis with neurologic or myocardial involvement|Diagnostic testing of adrenocortical hyperfunction|Cerebral edema of diverse etiologies in conjunction with adequate neurological evaluation and management.|
                     |
                        |B. Intra-articular or soft tissue administration.|Synovitis of osteoarthritis|Rheumatoid arthritis|Acute and subacute bursitis|Acute gouty arthritis|Epicondylitis|Acute nonspecific tenosynovitis|Post-traumatic osteoarthritis|
                     |
                        |C. |Intralesional administration.|Keloids|Localized hypertrophic, infiltrated, inflammatory lesions of: lichen planus, psoriatic plaques, granuloma annulare, and lichen simplex chronicus (neurodermatitis)|Discoid lupus erythematosus|Necrobiosis lipoidica diabeticorum|Alopecia areata|They also may be useful in cystic tumors of an aponeurosis tendon (ganglia).",DOID:9008,DB01234,DEXAMETHASONE,C0003872
f3b194d6-1add-42b4-a980-a0539e06bc9e.xml,2064,2082,PREF,PSORIATIC ARTHRITIS,"When oral therapy is not feasible, the |intramuscular use|Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment in asthma, atopic dermatitis, contact dermatitis, drug hypersensitivity reactions, perennial or seasonal allergic rhinitis, serum sickness, transfusion reactions.	|Bullous dermatitis herpetiformis, exfoliative erythroderma, mycosis fungoides, pemphigus, severe erythema multiforme (Stevens-Johnson syndrome).|Congenital adrenal hyperplasia, hypercalcemia associated with cancer, nonsuppurative thyroiditis.|Hydrocortisone or cortisone is the drug of choice in primary or secondary adrenocortical insufficiency. Synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy mineralocorticoid supplementation is of particular importance.|To tide the patient over a critical period of the disease in regional enteritis and ulcerative colitis.|Acquired (autoimmune) hemolytic anemia, Diamond-Blackfan anemia, pure red cell aplasia, selected cases of secondary thrombocytopenia.|Trichinosis with neurologic or myocardial involvement, tuberculous meningitis with subarachnoid block or impending block when used with appropriate antituberculous chemotherapy.|For palliative management of leukemias and lymphomas.|Acute exacerbations of multiple sclerosis; cerebral edema associated with primary or metastatic brain tumor or craniotomy.|Sympathetic ophthalmia, temporal arteritis, uveitis and ocular inflammatory conditions unresponsive to topical corticosteroids.|To induce diuresis or remission of proteinuria in idiopathic nephrotic syndrome or that due to lupus erythematosus.|Berylliosis, fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate antituberculous chemotherapy, idiopathic eosinophilic pneumonias, symptomatic sarcoidosis.|As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in acute gouty arthritis; acute rheumatic carditis; ankylosing spondylitis; psoriatic arthritis; rheumatoid arthritis, including juvenile rheumatoid arthritis (selected cases may require low-dose maintenance therapy). For the treatment of dermatomyositis, polymyositis, and systemic lupus erythematosus.|The |intra-articular or soft tissue administration|The |intralesional administration|Betamethasone Sodium Phosphate and Betamethasone Acetate Injectable Suspension may also be useful in cystic tumors of an aponeurosis or tendon (ganglia).",DOID:9008,DB00443,Betamethasone,C0003872
6a586f14-7ebf-11e8-981b-07009e46d017.xml,177,195,PREF,PSORIATIC ARTHRITIS,"STELARA|®|Adult patients with:|
                           |
                              |moderate to severe plaque psoriasis (Ps)|1.1|
                              |active psoriatic arthritis (PsA)|1.2|
                              |moderately to severely active Crohn's disease (CD)|
                                 |failed or were intolerant to treatment with immunomodulators or corticosteroids, but never failed a tumor necrosis factor (TNF) blocker or|failed or were intolerant to treatment with one or more TNF blockers. (|1.3|Adolescent patients (12 years or older) with: |
                           |
                              |moderate to severe plaque psoriasis|1.1|
                           |STELARA|®|STELARA|®|®|STELARA|®|
                           |failed or were intolerant to treatment with immunomodulators or corticosteroids, but never failed treatment with a tumor necrosis factor (TNF) blocker or 									|failed or were intolerant to treatment with one or more TNF blockers. 									",DOID:9008,DB05679,ustekinumab,C0003872
79fbfd7c-6b29-466c-8e65-015be1652aea.xml,3195,3213,PREF,PSORIATIC ARTHRITIS,"Flo-Pred (prednisolone acetate oral suspension) is indicated in the treatment of the following diseases or conditions:|Flo-Pred is a corticosteroid indicated|
                           |as an anti-inflammatory or immunosuppressive agent for certain allergic, dermatologic, gastrointestinal, hematologic, ophthalmologic, nervous system, renal, respiratory, rheumatologic, specific infectious diseases or conditions and organ transplantation (|1|for the treatment of certain endocrine conditions (|1|for palliation of certain neoplastic conditions (|1|Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment in adults and pediatric populations with:|
                           |Atopic dermatitis|Drug hypersensitivity reactions|Seasonal or perennial allergic rhinitis|Serum sickness|
                           |Bullous dermatitis herpetiformis|Contact dermatitis|Exfoliative erythroderma|Mycosis fungoides|Pemphigus|Severe erythema multiforme (Stevens-Johnson syndrome)|
                           |Congenital adrenal hyperplasia|Hypercalcemia of malignancy|Nonsuppurative thyroiditis|Primary or secondary adrenocortical insufficiency: hydrocortisone or cortisone is the first choice: synthetic analogs may be used in conjunction with mineralocorticoids where applicable|During acute episodes in:|
                           |Crohn's Disease|Ulcerative colitis|
                           |Acquired (autoimmune) hemolytic anemia|Diamond-Blackfan anemia|Idiopathic thrombocytopenic purpura in adults|Pure red cell aplasia|Secondary thrombocytopenia in adults|For the treatment of:|
                           |Acute leukemia|Aggressive lymphomas|
                           |Acute exacerbations of multiple sclerosis|Cerebral edema associated with primary or metastatic brain tumor, craniotomy or head injury|
                           |Sympathetic ophthalmia|Uveitis and ocular inflammatory conditions unresponsive to topical steroids|
                           |Acute or chronic solid organ rejection|
                           |Acute exacerbations of chronic obstructive pulmonary disease (COPD)|Allergic bronchopulmonary aspergillosis|Aspiration pneumonitis|Asthma|Fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate chemotherapy|Hypersensitivity pneumonitis|Idiopathic bronchiolitis obliterans with organizing pneumonia|Idiopathic eosinophilic pneumonias|Idiopathic pulmonary fibrosis|Pneumocystis carinii pneumonia (PCP) associated with hypoxemia occurring in an HIV(+) individual who is also under treatment with appropriate anti-PCP antibiotics.|Symptomatic sarcoidosis|
                           |To induce a diuresis or remission of proteinuria in nephrotic syndrome, without uremia, of the idiopathic type or that due to lupus erythematosus|As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in:|
                           |Acute gouty arthritis|During an exacerbation or as maintenance therapy in selected cases of:|
                           |Ankylosing spondylitis|Dermatomyositis/polymyositis|Polymyalgia rheumatica|Psoriatic arthritis|Relapsing polychondritis|Rheumatoid arthritis, including juvenile rheumatoid arthritis (selected cases may require low dose maintenance therapy)|Sjogren's syndrome|Systemic lupus erythematosus|Vasculitis|
                           |Trichinosis with neurologic or myocardial involvement.|Tuberculous meningitis with subarachnoid block or impending block used concurrently with appropriate antituberculous chemotherapy.",DOID:9008,DB00860,prednisolone,C0003872
016d65c3-fff2-4e0c-9025-e2083cfa6a1f.xml,1362,1370,PREF,PSORIASIS,"Prednisone tablets, USP are indicated in the following conditions:|
                     |Endocrine Disorders|Primary or secondary adrenocortical insufficiency (hydrocortisone or cortisone is the first choice; synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy mineralocorticoid supplementation is of particular importance); congenital adrenal hyperplasia; hypercalcemia associated with cancer; nonsuppurative thyroiditis.|
                     |Rheumatic Disorders|As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in: psoriatic arthritis, rheumatoid arthritis, including juvenile rheumatoid arthritis (selected cases may require low-dose  maintenance therapy), ankylosing spondylitis, acute and subacute bursitis, acute nonspecific tenosynovitis, acute gouty arthritis, post-traumatic osteoarthritis, synovitis of osteoarthritis, epicondylitis.|
                     |Collagen Diseases|During an exacerbation or as maintenance therapy in selected cases of: systemic lupus erythematosus, systemic dermatomyositis (polymyositis),  acute rheumatic carditis.|
                     |Dermatologic Diseases|Pemphigus; bullous dermatitis herpetiformis; severe erythema multiforme (Stevens-Johnson syndrome); exfoliative dermatitis; mycosis fungoides; severe psoriasis; severe seborrheic dermatitis.|
                     |Allergic States|Control of severe or incapacitating allergic conditions intractable to adequate trials  of conventional treatment: seasonal or perennial allergic rhinitis; bronchial asthma; contact dermatitis; atopic dermatitis; serum sickness; drug hypersensitivity reactions.|
                     |Ophthalmic Diseases |Severe acute and chronic allergic and inflammatory  processes involving the eye and its adnexa  such as: allergic corneal marginal ulcers, herpes zoster ophthalmicus, anterior segment inflammation, diffuse posterior uveitis and choroiditis, sympathetic ophthalmia, allergic conjunctivitis, keratitis, chorioretinitis, optic neuritis, iritis and iridocyclitis.|
                     |Respiratory Diseases |Symptomatic sarcoidosis; Loeffler’s syndrome not manageable by other means; berylliosis; fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate antituberculous chemotherapy; aspiration pneumonitis.|
                     |Hematologic Disorders |Idiopathic thrombocytopenic purpura in adults; secondary thrombocytopenia in adults; acquired (autoimmune) hemolytic anemia; erythroblastopenia (RBC anemia); congenital (erythroid) hypoplastic anemia.|
                     |Neoplastic Diseases |For palliative management of: leukemias and lymphomas in adults, acute leukemia of childhood.|
                     |Edematous States |To induce a diuresis or remission of proteinuria in the nephrotic syndrome, without uremia, of the idiopathic type or that due to lupus erythematosus.|
                     |Gastrointestinal Diseases |To tide the patient over a critical period of the disease in: ulcerative colitis, regional enteritis.|
                     |Miscellaneous|Tuberculous meningitis with subarachnoid block or impending block when used concurrently with appropriate antituberculous chemotherapy; trichinosis with neurologic or myocardial involvement.",DOID:8893,DB00635,PREDNISONE,C0033860
