do_id,drug_id,label_id,context,Contraindication,Effect,IDK,Indication: Symptomatic Relief,Indication: Treatment,worker_answers,inter_agree_workers,worker_consensus
DOID_1686,DB00422,../DailyMedExtracter/prescription/temp_xml/691884ee-1ba9-4470-b2cb-b84c4aaf94c0.xml,"[None, '\n ', 'Known hypersensitivity to the product (', '4.1', 'Marked anxiety, tension, or agitation (', '4.2', 'Glaucoma (', '4.3', 'Tics or a family history or diagnosis of TouretteÃ¢â‚¬Â°Ãƒâ€ºÃ‚Âªs syndrome (', '4.4', 'Do not use methylphenidate hydrochloride extended-release tablets in patients currently using or within 2 weeks of using an MAO inhibitor (', '4.5', 'Hypersensitivity reactions, such as angioedema and anaphylactic reactions, have been observed in patients treated with methylphenidate hydrochloride extended-release tablets. Therefore, methylphenidate hydrochloride extended-release tablets are contraindicated in patients known to be hypersensitive to methylphenidate or other components of the product ', '[see Adverse Reactions (', '6.6', 'Methylphenidate hydrochloride extended-release tablets are contraindicated in patients with marked anxiety, tension, and agitation, since the drug may aggravate these symptoms. ', 'Methylphenidate hydrochloride extended-release tablets are contraindicated in patients with glaucoma. ', ""Methylphenidate hydrochloride extended-release tablets are contraindicated in patients with motor tics or with a family history or diagnosis of Tourette's syndrome "", '[see Adverse Reactions (', '6.4', 'Methylphenidate hydrochloride extended-release tablets are contraindicated during treatment with monoamine oxidase (MAO) inhibitors, and also within a minimum of 14 days following discontinuation of a MAO inhibitor (hypertensive crises may result) ', '[see Drug Interactions (', '7.1']",0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3,0.6666666666666666,Indication: Treatment
DOID_1686,DB00476,../DailyMedExtracter/prescription/temp_xml/53df64fc-7fec-4c14-8fe3-c6a128be814a.xml,"['\n ', 'Serotonin Syndrome and MAOIs: Do not use MAOIs intended to treat psychiatric disorders with duloxetine delayed-release capsule or within 5 days of stopping treatment with duloxetine delayed-release capsule. Do not use duloxetine delayed-release capsule within 14 days of stopping an MAOI intended to treat psychiatric disorders. In addition, do not start duloxetine delayed-release capsule in a patient who is being treated with linezolid or intravenous methylene blue (4.1)', 'Use in patients with uncontrolled narrow-angle glaucoma (4.2)', 'The use of MAOIs intended to treat psychiatric disorders with duloxetine delayed-release capsule or within 5 days of stopping treatment with duloxetine delayed-release capsule is contraindicated because of an increased risk of serotonin syndrome. The use of duloxetine delayed-release capsule within 14 days of stopping an MAOI intended to treat psychiatric disorders is also contraindicated ', '[see Dosage and Administration (2.5) and Warnings and Precautions (5.4)].', 'Starting duloxetine delayed-release capsule in a patient who is being treated with MAOIs such as linezolid or intravenous methylene blue is also contraindicated because of an increased risk of serotonin syndrome ', '[see Dosage and Administration (2.6) and Warnings and Precautions (5.4)].', None, 'In clinical trials, duloxetine delayed-release capsule use was associated with an increased risk of mydriasis; therefore, its use should be avoided in patients with uncontrolled narrow-angle glaucoma ', '[see Warnings and Precautions (5.13)]']",0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,3,0.3333333333333333,No consensus
DOID_1686,DB00496,../DailyMedExtracter/prescription/temp_xml/bd10f6bd-b573-45e9-afe1-5678048ad33f.xml,"['Darifenacin\xa0is contraindicated in patients with, or at risk for, the following conditions:', '\n ', 'urinary retention', None, 'gastric retention, or ', None, 'uncontrolled narrow-angle glaucoma.', 'Darifenacin is contraindicated in patients with, or at risk for, the following conditions (', '4', '\n ', 'urinary retention, ', None, 'gastric retention, or ', None, 'uncontrolled narrow-angle glaucoma.']",0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,3,0.3333333333333333,No consensus
DOID_1686,DB00683,../DailyMedExtracter/prescription/temp_xml/a0b453d2-f15c-4464-a686-d503d06778e1.xml,"['Injectable midazolam in contraindicated in patients with a known hypersensitivity to the drug. Benzodiazepines are contraindicated in patients with acute narrow-angle glaucoma. Benzodiazepines may be used in patiens with open-angle glaucoma only if they are receiving appropriate therapy. Measurements of intraocular pressure in patients without eye disease show a moderate lowering following induction with midazolam; patients with glaucoma have not been studied.', 'Midazolam Injection is not intended for intrathecal or epidural administration due to the presence of the preservative benzyl alcohol in the dosage form. Midazoalm Injection is contraindicated for use in premature infants because the formulation contains benzyl alcohol. (See\xa0', '\n ', 'WARNINGS', '\n ', None, '\n ', '\ufeffPRECAUTIONS; PEDIATRIC USE']",0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,No consensus
DOID_1686,DB00937,../DailyMedExtracter/prescription/temp_xml/70fac393-0c33-43da-a152-61dfd38ae346.xml,"Pulmonary hypertension, advanced arteriosclerosis, hyperthyroidism, known hypersensitivity or idiosyncrasy to the sympathomimetic amines, glaucoma, severe hypertension. (See .)
  
 
  
 PRECAUTIONS
 Agitated states.
 Patients with a history of drug abuse.
 Use in combination with other anorectic agents is contraindicated.
 During or within 14 days following the administration of monoamine oxidase inhibitors, hypertensive crises may result.",0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,No consensus
DOID_1686,DB00979,../DailyMedExtracter/prescription/temp_xml/1d97ba11-5b69-4ba3-9310-fa000183de43.xml,"AK-PENTOLATEÃ¢â‚¬Â°ÃƒÂ£Ã‚Â¢ (Cyclopentolate Hydrochloride Ophthalmic Solution) should not be used when untreated narrow-angle glaucoma, or untreated anatomically narrow angles are present, or if the patient is hypersensitive to any component of this preparation.",0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,No consensus
DOID_1686,DB01036,../DailyMedExtracter/prescription/temp_xml/448e25c6-3351-4d69-a0c4-502a53d266c8.xml,"Tolterodine tartrate extended-release capsules are contraindicated in patients with urinary retention, gastric retention, or uncontrolled narrow-angle glaucoma. Tolterodine tartrate extended-release capsulesare also contraindicated in patients with known hypersensitivity to the drug or its ingredients, or to fesoterodine fumarate extended-release tablets which, like tolterodine tartrate extended-release capsules, are metabolized to 5-hydroxymethyl tolterodine [ ]
  
 see
 ,
  
 WARNINGS AND PRECAUTIONS (5.2)
 (5.3)
 (5.4)
 .
 Tolterodine tartrate extended-release capsules are contraindicated in patients with urinary retention, gastric retention, or uncontrolled narrow-angle glaucoma. Tolterodine tartrate extended-release capsules are also contraindicated in patients with known hypersensitivity to the drug or its ingredients, or to fesoterodine fumarate extended-release tablets which, like tolterodine tartrate extended-release capsules, are metabolized to 5-hydroxymethyl tolterodine. ( )
  
 4",0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,3,0.6666666666666666,Indication: Symptomatic Relief
DOID_1686,DB01062,../DailyMedExtracter/prescription/temp_xml/90d17152-5214-4fa9-af11-e86974412a50.xml,"['Oxybutynin chloride, USP is contraindicated in patients with urinary retention, gastric retention and other severe decreased gastrointestinal motility conditions, uncontrolled narrow-angle glaucoma.', 'Oxybutynin chloride extended-release tablets, USP are also contraindicated in patients who have demonstrated hypersensitivity to the drug substance or other components of the product. There have been reports of hypersensitivity reactions, including anaphylaxis and angiodema.', '\n ', 'Urinary retention (', '4', None, 'Gastric retention (', '4', None, 'Uncontrolled narrow angle glaucoma (', '4', None, 'Known hypersensitivity to oxybutynin chloride, USP, oxybutynin or any component of oxybutynin chloride extended-release tablets, USP (', '4']",0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,3,0.6666666666666666,Contraindication
DOID_1686,DB01068,../DailyMedExtracter/prescription/temp_xml/695b921a-28dc-4945-9a91-b04727509529.xml,"Clonazepam tablets should not be used in patients with a history of sensitivity to benzodiazepines, nor in patients with clinical or biochemical evidence of significant liver disease. It may be used in patients with open angle glaucoma who are receiving appropriate therapy but is contraindicated in acute narrow angle glaucoma.",0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,3,0.3333333333333333,No consensus
DOID_1686,DB01142,../DailyMedExtracter/prescription/temp_xml/5205d855-ccf4-4d3f-be11-bda7476a62a3.xml,"Hypersensitivity to doxepin hydrochloride, inactive ingredients, or other dibenzoxepines. (
 4.1
  Co-administration with Monoamine Oxidase Inhibitors (MAOIs): Do not administer if patient is taking MAOIs or has used MAOIs within the past two weeks. (
 4.2
  Untreated narrow angle glaucoma or severe urinary retention. (
 4.3
 Silenor is contraindicated in individuals who have shown hypersensitivity to doxepin HCl, any of its inactive ingredients, or other dibenzoxepines.
 Serious side effects and even death have been reported following the concomitant use of certain drugs with MAO inhibitors. Do not administer Silenor if patient is currently on MAOIs or has used MAOIs within the past two weeks. The exact length of time may vary depending on the particular MAOI dosage and duration of treatment.
 Silenor is contraindicated in individuals with untreated narrow angle glaucoma or severe urinary retention.",0.0,1.0,0.0,0.0,0.0,3,1.0,Effect
DOID_1686,DB01173,../DailyMedExtracter/prescription/temp_xml/f9cb8829-a59e-4205-bc32-8145376179a3.xml,"Orphenadrine citrate extended-release tablets are contraindicated in patients with glaucoma, pyloric or duodenal obstruction, stenosing peptic ulcers, prostatic hypertrophy or obstruction of the bladder neck, cardio-spasm (mega-esophagus) and myasthenia gravis. Orphenadrine citrate tablets are contraindicated in patients who have demonstrated a previous hypersensitivity to the drug.",0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,0.6666666666666666,Indication: Treatment
DOID_1686,DB01234,../DailyMedExtracter/prescription/temp_xml/8d4c99e3-44e1-484d-809f-6611582eb3e0.xml,"['\n ', 'Ocular or periocular infections (', '4.1', None, 'Glaucoma (', '4.2', None, 'Torn or ruptured posterior lens capsule (', '4.3', None, 'Hypersensitivity (', '4.4', '\n ', 'OZURDEX', '\n ', '', '\xa0', '\n ', 'OZURDEX', '\n ', '', '\n ', 'OZURDEX', '', 'OZURDEX', '', '\n ', 'OZURDEX', '\n ', '', '[see Adverse Reactions (', '\n ', '6', ')]']",0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,3,0.6666666666666666,Indication: Symptomatic Relief
DOID_1686,DB01576,../DailyMedExtracter/prescription/temp_xml/20dbb7f7-a1db-4b1c-a8d7-15b0c92cea19.xml,"['Advanced arteriosclerosis, symptomatic cardiovascular disease, moderate to severe hypertension, hyperthyroidism, known hypersensitivity or idiosyncrasy to the sympathomimetic amines, glaucoma.', None, 'Agitated states.', 'Patients with a history of drug abuse.', 'Known hypersensitivity or idiosyncrasy to amphetamine.', 'In patients known to be hypersensitive to amphetamine, or other components of dextroamphetamine sulfate extended-release capsules. Hypersensitivity reactions such as angioedema and anaphylactic reactions have been reported in patients treated with other amphetamine products (', 'see ', '\n ', 'ADVERSE REACTIONS', 'Patients taking monoamine oxidase inhibitors (MAOIs), or within 14 days of stopping MAOIs (including MAOIs such as linezolid or intravenous methylene blue), because of an increased risk of hypertensive crisis (', 'see\xa0', '\n ', 'WARNINGS', '\xa0and ', '\n ', 'Drug Interactions']",0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,3,0.6666666666666666,Effect
DOID_1686,DB01579,../DailyMedExtracter/prescription/temp_xml/281377de-81c3-4fec-96e9-7b426190c3f9.xml,"Known hypersensitivity or idiosyncratic reactions to 
 sympathomimetics.
 Advanced arteriosclerosis, symptomatic cardiovascular disease, moderate and 
 severe hypertension, hyperthyroidism, and glaucoma.
 Highly nervous or agitated patients.
 Patients with a history of drug abuse.
 Patients taking other CNS stimulants, including monoamine oxidase inhibitors
 Tolerance to the anorectic effect of phendimetrazine develops 
 within a few weeks. When this occurs, its use should be discontinued; the 
 maximum recommended dose should not be exceeded.
 Use of phendimetrazine tartrate within 14 days following the administration 
 of monoamine oxidase inhibitors may result in a hypertensive crisis.
 Abrupt cessation of administration following prolonged high dosage results in 
 extreme fatigue and depression. Because of the effect on the central nervous 
 system, phendimetrazine may impair the ability of the patient to engage in 
 potentially hazardous activities such as operating machinery or driving a motor 
 vehicle; the patient should therefore be cautioned accordingly.",0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,3,0.6666666666666666,Indication: Symptomatic Relief
DOID_1686,DB01591,../DailyMedExtracter/prescription/temp_xml/b5a4afc1-5622-4146-b1af-66f54f922425.xml,"['VESIcare is contraindicated in patients with:', '\n ', 'urinary retention [', 'see ', 'Warnings and Precautions', '5.2', 'gastric retention [', 'see ', 'Warnings and Precautions', '5.3', 'uncontrolled narrow-angle glaucoma [', 'see ', '\n ', 'Warnings and Precautions', '5.4', 'in patients who have demonstrated hypersensitivity to the drug [', 'see ', '\n ', 'Adverse Reactions', None, '6.2', '\n ', 'Urinary retention (', '4', '5.2', 'Gastric retention (', '4', '5.3', None, 'Uncontrolled narrow-angle glaucoma (', '4', '5.4', None, 'In patients who have demonstrated hypersensitivity to the drug (', '4', '6.2']",0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3,0.6666666666666666,Contraindication
DOID_1686,DB04896,../DailyMedExtracter/prescription/temp_xml/08214b30-3dab-4621-a6c0-6bb68529dee3.xml,"Use of monoamine oxidase inhibitors concomitantly or in close temporal proximity (
 4.1
 Use in patients with uncontrolled narrow-angle glaucoma (
 4.2
 Concomitant use of Savella in patients taking monoamine oxidase inhibitors (MAOIs) is contraindicated. In patients receiving a serotonin reuptake inhibitor in combination with a monoamine oxidase inhibitor (MAOI), there have been reports of serious, sometimes fatal, reactions including hyperthermia, rigidity, myoclonus, autonomic instability with possible rapid fluctuations of vital signs, and mental status changes that include extreme agitation progressing to delirium and coma. These reactions have also been reported in patients who have recently discontinued serotonin reuptake inhibitors and have been started on an MAOI. Some cases presented with features resembling neuroleptic malignant syndrome. The effects of combined use of Savella and MAOIs have not been evaluated in humans. Therefore, it is recommended that Savella should not be used in combination with an MAOI, or within 14 days of discontinuing treatment with an MAOI. Similarly, at least 5 days should be allowed after stopping Savella before starting an MAOI [see 
 Dosage and Administration (
 2.5
 5.2
 In clinical trials, Savella was associated with an increased risk of mydriasis. Mydriasis has been reported with other dual reuptake inhibitors of norepinephrine and serotonin; therefore, do not use Savella in patients with uncontrolled narrow-angle glaucoma.",0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,0.6666666666666666,Indication: Treatment
DOID_1686,DB06701,../DailyMedExtracter/prescription/temp_xml/33dad43d-456a-4cb9-aa50-7a5192465427.xml,"Agitation, marked anxiety, and tension. (
 4.1
 
  
 Known hypersensitivity to methylphenidate or product components. (
 4.2
 
  
 Glaucoma. (
 4.3
 
  
 History of motor tics or a family history or diagnosis of TouretteÃ¢â‚¬Â°Ãƒâ€ºÃ‚Âªs syndrome. (
 4.4
 
  
 During, or within a minimum of 14 days following discontinuation of treatment with a monoamine oxidase inhibitor (MAOI). (
 4.5
 Dexmethylphenidate HClÃƒÂ¥Ãƒ_extended-release capsules are contraindicated in patients with marked anxiety, tension, and agitation, since the drug may aggravate these symptoms. 
 Dexmethylphenidate HClÃƒÂ¥Ãƒ_extended-release capsules are contraindicated in patients known to be hypersensitive to methylphenidate, or other components of the product. Hypersensitivity reactions, including angioedema and anaphylactic reactions, have been observed in patients treated with methylphenidate [
 see Adverse Reactions (
 6.5
 6.6
 Dexmethylphenidate HClÃƒÂ¥Ãƒ_extended-release capsules are contraindicated in patients with glaucoma.
 Dexmethylphenidate HClÃƒÂ¥Ãƒ_extended-release capsules are contraindicated in patients with motor tics or with a family history or diagnosis of TouretteÃ¢â‚¬Â°Ãƒâ€ºÃ‚Âªs syndrome [
 see Adverse Reactions (
 6.1
 Dexmethylphenidate HClÃƒÂ¥Ãƒ_extended-release capsules are contraindicated during treatment with monoamine oxidase inhibitors, and also within a minimum of 14 days following discontinuation of treatment with a monoamine oxidase inhibitor (hypertensive crises may result).",0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,3,0.6666666666666666,Contraindication
DOID_1686,DB06702,../DailyMedExtracter/prescription/temp_xml/ca5e84d8-caed-497a-8a7d-5e3e8543b778.xml,"Fesoterodine fumarate extended-release tablets are contraindicated in patients with urinary retention, gastric retention, or uncontrolled narrow-angle glaucoma. Fesoterodine fumarate is also contraindicated in patients with known hypersensitivity to the drug or its ingredients or to tolterodine tartrate tablets or tolterodine tartrate extended-release capsules. (
 4
 Fesoterodine fumarate extended-release tablets are contraindicated in patients with urinary retention, gastric retention, or uncontrolled narrow-angle glaucoma. Fesoterodine fumarate extended-release tablets are also contraindicated in patients with known hypersensitivity to the drug or its ingredients, or to tolterodine tartrate tablets or tolterodine tartrate extended-release capsules [
 see
 Clinical
 Pharmacology
 (
 12.1",0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3,0.6666666666666666,Contraindication
DOID_1712,DB00622,../DailyMedExtracter/prescription/temp_xml/17bc96cc-3486-4bc3-84e6-89497789f8f1.xml,Nicardipine hydrochloride injection is contraindicated in patients with known hypersensitivity to the drug. Nicardipine hydrochloride injection is also contraindicated in patients with advanced aortic stenosis because part of the effect of nicardipine hydrochloride injection is secondary to reduced afterload. Reduction of diastolic pressure in these patients may worsen rather than improve myocardial oxygen balance.,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,3,0.3333333333333333,No consensus
DOID_1731,DB00681,ecdad580-8983-4dea-b7df-8a652e4c9555.xml,"Amphotericin B for Injection USP should be administered primarily to patients with progressive, potentially life-threatening fungal infections. This potent drug should not be used to treat noninvasive fungal infections, such as oral thrush, vaginal candidiasis and esophageal candidiasis in patients with normal neutrophil counts.
Amphotericin B for Injection USP is specifically intended to treat potentially life-threatening fungal infections: aspergillosis, cryptococcosis (torulosis), North American blastomycosis, systemic candidiasis, coccidioido-mycosis, histoplasmosis, zygomycosis including mucormycosis due to susceptible species of the genera 
Absidia
Mucor
Rhizopus
Conidiobolus
Basidiobolus
Amphotericin B may be useful in the treatment of American mucocutaneous leishmaniasis, but it is not the drug of choice as primary therapy.",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_1731,DB00400,27a575d3-76fb-4ade-bcac-7ced178643bb.xml,"['Griseofulvin tablets, USP are indicated for the treatment of dermatophyte infections of the skin not adequately treated by topical therapy, hair and nails, namely:', 'Tinea corporis ', 'Tinea pedis ', 'Tinea cruris ', 'Tinea barbae ', 'Tinea capitis ', 'Tinea unguium when caused by one or more of the following species of fungi:', '\n                     ', 'Epidermophyton  floccosum ', '\n                     ', 'Microsporum  audouinii ', '\n                     ', 'Microsporum  canis ', '\n                     ', 'Microsporum  gypseum ', '\n                     ', 'Trichophyton  crateriform ', '\n                     ', 'Trichophyton  gallinae ', '\n                     ', 'Trichophyton  interdigitalis ', '\n                     ', 'Trichophyton  megnini ', '\n                     ', 'Trichophyton  mentagrophytes ', '\n                     ', 'Trichophyton  rubrum ', '\n                     ', 'Trichophyton  schoenleini', '\n                     ', 'Trichophyton  sulphureum', '\n                     ', 'Trichophyton  tonsurans ', '\n                     ', 'Trichophyton  verrucosum', '\n                     ', 'Note: ', 'Prior to initiating treatment, appropriate specimens for laboratory testing (KOH preparation, fungal culture, or nail biopsy) should be obtained to confirm the diagnosis.', 'Griseofulvin tablets, USP are  ', 'not ', None, 'Bacterial infections', 'Candidiasis (Moniliasis)', 'Histoplasmosis', 'Actinomycosis', 'Sporotrichosis', 'Chromoblastomycosis', 'Coccidioidomycosis', 'North American Blastomycosis', 'Cryptococcosis (Torulosis)', 'Tinea versicolor', 'Nocardiosis', 'The use of this drug is not justified in minor or trivial dermatophyte infections which will respond to topical agents alone.']",0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3,0.6666666666666666,Indication: Treatment
DOID_1749,DB01179,824bdc6d-713d-40ed-90bb-7cfd3b1c73c0.xml,"Condylox Gel 0.5% is indicated for the topical treatment of anogenital warts (external genital warts and perianal warts). This product is 
not 

                        
PRECAUTIONS
Although anogenital warts have a characteristic appearance, histopathologic confirmation should be obtained if there is any doubt of the diagnosis. Differentiating warts from squamous cell carcinoma and ""Bowenoid papulosis"" is of particular concern. Squamous cell carcinoma may also be associated with human papillomavirus which should not be treated with Condylox Gel 0.5%.",0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,3,0.6666666666666666,Contraindication
DOID_1749,DB00290,beb7aa5d-bc4f-4c7f-a0ff-606833f0ed89.xml,"Bleomycin for Injection should be considered a palliative treatment. It has been shown to be useful in the management of the following neoplasms either as a single agent or in proven combinations with other approved chemotherapeutic agents:

                     

                        
Squamous Cell Carcinoma
Head and neck (including mouth, tongue, tonsil, nasopharynx, oropharynx, sinus, palate, lip, buccal mucosa, gingivae, epiglottis, skin, larynx), penis, cervix, and vulva. The response to bleomycin is poorer in patients with previously irradiated head and neck cancer.

                     

                        
Lymphomas
Hodgkin's disease, non-Hodgkin's lymphoma.

                     

                        
Testicular Carcinoma
Embryonal cell, choriocarcinoma, and teratocarcinoma.
Bleomycin has also been shown to be useful in the management of: 

                     

                        
Malignant Pleural Effusion 
Bleomycin is effective as a sclerosing agent for the treatment of malignant pleural effusion and prevention of recurrent pleural effusions.",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_178,DB00178,00bdb48f-8b8f-4cc5-bb63-77213f2279cb.xml,"Ramipril capsules are indicated in patients 55 years or older at high risk of developing a major cardiovascular event because of a history of coronary artery disease, stroke, peripheral vascular disease, or diabetes that is accompanied by at least one other cardiovascular risk factor (hypertension, elevated total cholesterol levels, low HDL levels, cigarette smoking, or documented microalbuminuria), to reduce the risk of myocardial infarction, stroke, or death from cardiovascular causes. Ramipril capsules can be used in addition to other needed treatment (such as antihypertensive, antiplatelet or lipid-lowering therapy). 
Ramipril capsules are indicated for the treatment of hypertension. It may be used alone or in combination with thiazide diuretics. 
In using ramipril capsules, consideration should be given to the fact that another angiotensin converting enzyme inhibitor, captopril, has caused agranulocytosis, particularly in patients with renal impairment or collagen-vascular disease. Available data are insufficient to show that ramipril capsules do not have a similar risk. (See 
WARNINGS.
In considering use of ramipril capsules, it should be noted that in controlled trials ACE inhibitors have an effect on blood pressure that is less in black patients than in non-blacks. In addition, ACE inhibitors (for which adequate data are available) cause a higher rate of angioedema in black than in non-black patients. (See 
WARNINGS, Angioedema.",0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,3,0.6666666666666666,Indication: Treatment
DOID_178,DB00492,29914956-c794-4806-b038-f0784b9db3d3.xml,"Fosinopril sodium tablets are indicated for the treatment of hypertension. It may be used alone or in combination with thiazide diuretics.
Fosinopril sodium tablets are indicated in the management of heart failure as adjunctive therapy when added to conventional therapy including diuretics with or without digitalis (see 

                        
DOSAGE AND ADMINISTRATION
In using fosinopril sodium, consideration should be given to the fact that another angiotensin converting enzyme inhibitor, captopril, has caused agranulocytosis, particularly in patients with renal impairment or collagen-vascular disease. Available data are insufficient to show that fosinopril sodium does not have a similar risk (see 

                        
WARNINGS
In considering use of fosinopril sodium, it should be noted that in controlled trials ACE inhibitors have an effect on blood pressure that is less in black patients than in non- blacks. In addition, ACE inhibitors (for which adequate data are available) cause a higher rate of angioedema in black than in non-black patients (see 

                        
WARNINGS
: 

                        
Head and Neck Angioedema
 and 

                        
Intestinal Angioedema",0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,3,0.3333333333333333,No consensus
DOID_178,DB00519,02953299-f03e-4305-9b78-8590f2ad4a46.xml,"[None, '\n                     ', 'Hypertension:', None, 'Trandolapril tablets are indicated for the treatment of hypertension. They \nmay be used alone or in combination with other antihypertensive medication such \nas hydrochlorothiazide.', 'In considering the use of trandolapril tablets, it should be noted that in \ncontrolled trials ACE inhibitors (for which adequate data are available) cause a \nhigher rate of angioedema in black than in non-black patients. (See ', '\n                        ', 'Warnings: Angioedema', 'When using trandolapril tablets, consideration should be given to the fact \nthat another angiotensin converting enzyme inhibitor, captopril, has caused \nagranulocytosis, particularly in patients with renal impairment or \ncollagen-vascular disease. Available data are insufficient to show that \ntrandolapril tablets do not have a similar risk. (See ', '\n                        ', 'WARNINGS']",0.0,1.0,0.0,0.0,0.0,3,1.0,Effect
DOID_178,DB00542,8fdc8bda-635a-401f-a9b5-8a2a514b429e.xml,"Benazepril hydrochloride tablets, USP are indicated for the treatment of hypertension. Benazepril hydrochloride tablets may be used alone or in combination with thiazide diuretics.
In using benazepril consideration should be given to the fact that another angiotensin-converting enzyme inhibitor, captopril, has caused agranulocytosis, particularly in patients with renal impairment or collagen-vascular disease. Available data are insufficient to show that benazepril hydrochloride tablets do not have a similar risk (see WARNINGS).
Black patients receiving ACE inhibitors have been reported to have a higher incidence of angioedema compared to nonblacks. It should also be noted that in controlled clinical trials ACE inhibitors have an effect on blood pressure that is less in black patients than in nonblacks.",0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3,0.6666666666666666,Contraindication
DOID_178,DB00584,53ac99fe-8ff3-4a6f-b90e-d602e1019acb.xml,"[None, 'Enalapril maleate is indicated for the treatment of hypertension. ', None, 'Enalapril maleate is effective alone or in combination with other antihypertensive agents, especially thiazide-type diuretics. The blood pressure lowering effects of enalapril maleate and thiazides are approximately additive.', 'Enalapril maleate is indicated for the treatment of symptomatic congestive heart failure, usually in combination with diuretics and digitalis. In these patients enalapril maleate improves symptoms, increases survival, and decreases the frequency of hospitalization (see CLINICAL PHARMACOLOGY, ', '\n                           ', 'Heart Failure, Mortality Trials', ' for details and limitations of survival trials).', 'In clinically stable asymptomatic patients with left ventricular dysfunction (ejection fraction ‰ä_35 percent), enalapril maleate decreases the rate of development of overt heart failure and decreases the incidence of hospitalization for heart failure. (See CLINICAL PHARMACOLOGY, ', '\n                           ', 'Heart Failure, Mortality Trials', ' for details and limitations of survival trials.)', None, None, 'In using enalapril maleate, consideration should be given to the fact that another angiotensin converting enzyme inhibitor, captopril, has caused agranulocytosis, particularly in patients with renal impairment or collagen vascular disease, and that available data are insufficient to show that enalapril maleate does not have a similar risk. (See WARNINGS.)', None, None, 'In considering use of enalapril maleate, it should be noted that in controlled clinical trials ACE inhibitors have an effect on blood pressure that is less in black patients than in non-blacks. In addition, it should be noted that black patients receiving ACE inhibitors have been reported to have a higher incidence of angioedema compared to non-blacks. (See WARNINGS, ', '\n                           ', 'Head and Neck Angioedema', '.)']",0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3,0.6666666666666666,Contraindication
DOID_178,DB00790,fbb31482-9ac8-48c6-b814-5d467f22051b.xml,"
                     
Stable Coronary Artery Disease
Perindopril erbumine tablets are indicated in patients with stable coronary artery disease to reduce the risk of cardiovascular mortality or non-fatal myocardial infarction. Perindopril erbumine tablets can be used with conventional treatment for management of coronary artery disease, such as antiplatelet, antihypertensive or lipid-lowering therapy. 

                     
Hypertension 
Perindopril erbumine tablets are indicated for the treatment of patients with essential hypertension. Perindopril erbumine tablets may be used alone or given with other classes of antihypertensives, especially thiazide diuretics. 
When using perindopril erbumine tablets, consideration should be given to the fact that another angiotensin converting enzyme inhibitor (captopril) has caused agranulocytosis, particularly in patients with renal impairment or collagen vascular disease. Available data are insufficient to determine whether perindopril erbumine tablets has a similar potential. (See 

                        
WARNINGS
In considering use of perindopril erbumine tablets, it should be noted that in controlled trials ACE inhibitors have an effect on blood pressure that is less in black patients than in nonblacks. In addition, it should be noted that black patients receiving ACE inhibitor monotherapy have been reported to have a higher incidence of angioedema compared to nonblacks. (See 

                        
WARNINGS

                           
Head and Neck Angioedema",0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,3,0.3333333333333333,No consensus
